Date_SingleModel,Home_SingleModel,Away_SingleModel,ActualWinner_SingleModel,PredictedWinner_SingleModel,ActualSpread_SingleModel,PredictedSpread_SingleModel,SpreadError_SingleModel,Correct_SingleModel,HomePoints_SingleModel,AwayPoints_SingleModel,PredictedHomePoints_SingleModel,PredictedAwayPoints_SingleModel,Date_weekBatchRetrain,Home_weekBatchRetrain,Away_weekBatchRetrain,ActualWinner_weekBatchRetrain,PredictedWinner_weekBatchRetrain,ActualSpread_weekBatchRetrain,PredictedSpread_weekBatchRetrain,SpreadError_weekBatchRetrain,Correct_weekBatchRetrain,HomePoints_weekBatchRetrain,AwayPoints_weekBatchRetrain,PredictedHomePoints_weekBatchRetrain,PredictedAwayPoints_weekBatchRetrain
2024-12-30,Golden State Warriors,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,18.0,13.1,4.9,True,95.0,113.0,99.6,112.7,2024-12-30,Golden State Warriors,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,18.0,9.5,8.5,True,95.0,113.0,111.1,120.6
2024-12-30,Utah Jazz,Denver Nuggets,Denver Nuggets,Denver Nuggets,11.0,7.6,3.4000000000000004,True,121.0,132.0,123.8,131.4,2024-12-30,Utah Jazz,Denver Nuggets,Denver Nuggets,Denver Nuggets,11.0,6.9,4.1,True,121.0,132.0,122.5,129.4
2024-12-30,New Orleans Pelicans,Los Angeles Clippers,Los Angeles Clippers,Los Angeles Clippers,3.0,10.1,7.1,True,113.0,116.0,103.1,113.2,2024-12-30,New Orleans Pelicans,Los Angeles Clippers,Los Angeles Clippers,Los Angeles Clippers,3.0,11.7,8.7,True,113.0,116.0,103.4,115.1
2024-12-30,Washington Wizards,New York Knicks,New York Knicks,New York Knicks,20.0,11.1,8.9,True,106.0,126.0,116.9,128.0,2024-12-30,Washington Wizards,New York Knicks,New York Knicks,New York Knicks,20.0,11.5,8.5,True,106.0,126.0,117.1,128.6
2024-12-30,Charlotte Hornets,Chicago Bulls,Chicago Bulls,Chicago Bulls,7.0,2.6,4.4,True,108.0,115.0,111.3,113.9,2024-12-30,Charlotte Hornets,Chicago Bulls,Chicago Bulls,Chicago Bulls,7.0,7.0,0.0,True,108.0,115.0,110.9,117.8
2024-12-29,Minnesota Timberwolves,San Antonio Spurs,Minnesota Timberwolves,Minnesota Timberwolves,2.0,3.5,1.5,True,112.0,110.0,105.8,102.3,2024-12-29,Minnesota Timberwolves,San Antonio Spurs,Minnesota Timberwolves,Minnesota Timberwolves,2.0,5.3,3.3,True,112.0,110.0,103.3,98.0
2024-12-29,Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder,Oklahoma City Thunder,24.0,16.3,7.699999999999999,True,130.0,106.0,123.1,106.9,2024-12-29,Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder,Oklahoma City Thunder,24.0,2.9,21.1,True,130.0,106.0,107.3,104.4
2024-12-29,Houston Rockets,Miami Heat,Miami Heat,Houston Rockets,4.0,5.0,1.0,False,100.0,104.0,109.9,104.9,2024-12-29,Houston Rockets,Miami Heat,Miami Heat,Houston Rockets,4.0,3.9,0.10000000000000009,False,100.0,104.0,106.3,102.4
2024-12-29,Toronto Raptors,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,29.0,6.4,22.6,True,107.0,136.0,118.0,124.4,2024-12-29,Toronto Raptors,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,29.0,5.0,24.0,True,107.0,136.0,116.1,121.1
2024-12-29,Boston Celtics,Indiana Pacers,Indiana Pacers,Boston Celtics,9.0,13.9,4.9,False,114.0,123.0,126.3,112.4,2024-12-29,Boston Celtics,Indiana Pacers,Indiana Pacers,Boston Celtics,9.0,11.3,2.3000000000000007,False,114.0,123.0,117.9,106.6
2024-12-29,Orlando Magic,Brooklyn Nets,Orlando Magic,Brooklyn Nets,1.0,1.8,0.8,False,102.0,101.0,100.3,102.1,2024-12-29,Orlando Magic,Brooklyn Nets,Orlando Magic,Orlando Magic,1.0,6.1,5.1,True,102.0,101.0,108.8,102.6
2024-12-28,Golden State Warriors,Phoenix Suns,Golden State Warriors,Golden State Warriors,4.0,7.5,3.5,True,109.0,105.0,115.6,108.0,2024-12-28,Golden State Warriors,Phoenix Suns,Golden State Warriors,Golden State Warriors,4.0,10.6,6.6,True,109.0,105.0,124.4,113.8
2024-12-28,Los Angeles Lakers,Sacramento Kings,Los Angeles Lakers,Los Angeles Lakers,10.0,2.7,7.3,True,132.0,122.0,125.3,122.6,2024-12-28,Los Angeles Lakers,Sacramento Kings,Los Angeles Lakers,Sacramento Kings,10.0,6.2,3.8,False,132.0,122.0,108.5,114.7
2024-12-28,Portland Trail Blazers,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,4.0,5.4,1.4000000000000004,False,126.0,122.0,123.1,128.5,2024-12-28,Portland Trail Blazers,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,4.0,10.4,6.4,False,126.0,122.0,122.5,133.0
2024-12-28,Utah Jazz,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,3.0,6.7,3.7,True,111.0,114.0,105.5,112.2,2024-12-28,Utah Jazz,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,3.0,10.9,7.9,True,111.0,114.0,102.6,113.6
2024-12-28,Denver Nuggets,Detroit Pistons,Denver Nuggets,Denver Nuggets,13.0,3.7,9.3,True,134.0,121.0,127.6,124.0,2024-12-28,Denver Nuggets,Detroit Pistons,Denver Nuggets,Denver Nuggets,13.0,0.1,12.9,True,134.0,121.0,121.0,120.9
2024-12-28,Chicago Bulls,Milwaukee Bucks,Chicago Bulls,Milwaukee Bucks,5.0,8.1,3.0999999999999996,False,116.0,111.0,105.2,113.3,2024-12-28,Chicago Bulls,Milwaukee Bucks,Chicago Bulls,Milwaukee Bucks,5.0,9.1,4.1,False,116.0,111.0,104.3,113.4
2024-12-28,Washington Wizards,New York Knicks,New York Knicks,New York Knicks,4.0,10.1,6.1,True,132.0,136.0,117.0,127.1,2024-12-28,Washington Wizards,New York Knicks,New York Knicks,New York Knicks,4.0,16.2,12.2,True,132.0,136.0,105.9,122.1
2024-12-28,Charlotte Hornets,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,12.0,10.3,1.6999999999999993,True,94.0,106.0,96.2,106.6,2024-12-28,Charlotte Hornets,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,12.0,9.3,2.6999999999999993,True,94.0,106.0,98.5,107.8
2024-12-28,Atlanta Hawks,Miami Heat,Atlanta Hawks,Atlanta Hawks,10.0,4.1,5.9,True,120.0,110.0,114.1,109.9,2024-12-28,Atlanta Hawks,Miami Heat,Atlanta Hawks,Miami Heat,10.0,8.1,1.9000000000000004,False,120.0,110.0,112.5,120.6
2024-12-27,Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers,Los Angeles Clippers,10.0,6.8,3.2,True,102.0,92.0,103.3,96.4,2024-12-27,Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers,Golden State Warriors,10.0,1.3,8.7,False,102.0,92.0,102.0,103.3
2024-12-27,Phoenix Suns,Dallas Mavericks,Dallas Mavericks,Dallas Mavericks,9.0,2.3,6.7,True,89.0,98.0,108.2,110.5,2024-12-27,Phoenix Suns,Dallas Mavericks,Dallas Mavericks,Dallas Mavericks,9.0,3.7,5.3,True,89.0,98.0,122.5,126.1
2024-12-27,Denver Nuggets,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,14.0,6.0,8.0,True,135.0,149.0,126.6,132.5,2024-12-27,Denver Nuggets,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,14.0,4.5,9.5,True,135.0,149.0,123.7,128.2
2024-12-27,New Orleans Pelicans,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,8.0,9.4,1.4000000000000004,True,124.0,132.0,119.2,128.5,2024-12-27,New Orleans Pelicans,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,8.0,15.8,7.800000000000001,True,124.0,132.0,108.4,124.2
2024-12-27,Houston Rockets,Minnesota Timberwolves,Minnesota Timberwolves,Houston Rockets,1.0,0.2,0.8,False,112.0,113.0,107.5,107.3,2024-12-27,Houston Rockets,Minnesota Timberwolves,Minnesota Timberwolves,Houston Rockets,1.0,0.1,0.9,False,112.0,113.0,106.6,106.5
2024-12-27,Brooklyn Nets,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,9.0,6.2,2.8,True,87.0,96.0,97.1,103.3,2024-12-27,Brooklyn Nets,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,9.0,6.4,2.5999999999999996,True,87.0,96.0,103.5,109.9
2024-12-27,Boston Celtics,Indiana Pacers,Boston Celtics,Boston Celtics,37.0,15.9,21.1,True,142.0,105.0,126.8,110.9,2024-12-27,Boston Celtics,Indiana Pacers,Boston Celtics,Boston Celtics,37.0,11.9,25.1,True,142.0,105.0,117.6,105.6
2024-12-27,Orlando Magic,New York Knicks,New York Knicks,New York Knicks,23.0,9.6,13.4,True,85.0,108.0,94.7,104.3,2024-12-27,Orlando Magic,New York Knicks,New York Knicks,New York Knicks,23.0,7.9,15.1,True,85.0,108.0,98.9,106.8
2024-12-26,Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies,Memphis Grizzlies,29.0,19.2,9.8,True,155.0,126.0,140.1,120.9,2024-12-26,Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies,Memphis Grizzlies,29.0,21.9,7.100000000000001,True,155.0,126.0,129.5,107.6
2024-12-26,Sacramento Kings,Detroit Pistons,Detroit Pistons,Detroit Pistons,1.0,7.3,6.3,True,113.0,114.0,113.6,120.8,2024-12-26,Sacramento Kings,Detroit Pistons,Detroit Pistons,Detroit Pistons,1.0,12.5,11.5,True,113.0,114.0,111.4,123.9
2024-12-26,Portland Trail Blazers,Utah Jazz,Portland Trail Blazers,Utah Jazz,2.0,2.3,0.2999999999999998,False,122.0,120.0,120.6,122.9,2024-12-26,Portland Trail Blazers,Utah Jazz,Portland Trail Blazers,Utah Jazz,2.0,12.5,10.5,False,122.0,120.0,117.1,129.5
2024-12-26,New Orleans Pelicans,Houston Rockets,Houston Rockets,Houston Rockets,17.0,12.7,4.300000000000001,True,111.0,128.0,111.0,123.7,2024-12-26,New Orleans Pelicans,Houston Rockets,Houston Rockets,Houston Rockets,17.0,10.1,6.9,True,111.0,128.0,109.2,119.3
2024-12-26,Milwaukee Bucks,Brooklyn Nets,Brooklyn Nets,Brooklyn Nets,6.0,3.5,2.5,True,105.0,111.0,108.8,112.3,2024-12-26,Milwaukee Bucks,Brooklyn Nets,Brooklyn Nets,Milwaukee Bucks,6.0,4.7,1.2999999999999998,False,105.0,111.0,114.6,109.9
2024-12-26,Washington Wizards,Charlotte Hornets,Washington Wizards,Washington Wizards,3.0,3.3,0.2999999999999998,True,113.0,110.0,115.5,112.2,2024-12-26,Washington Wizards,Charlotte Hornets,Washington Wizards,Washington Wizards,3.0,3.8,0.7999999999999998,True,113.0,110.0,120.6,116.8
2024-12-26,Atlanta Hawks,Chicago Bulls,Atlanta Hawks,Chicago Bulls,8.0,2.9,5.1,False,141.0,133.0,127.2,130.1,2024-12-26,Atlanta Hawks,Chicago Bulls,Atlanta Hawks,Chicago Bulls,8.0,7.8,0.20000000000000018,False,141.0,133.0,121.7,129.5
2024-12-26,Orlando Magic,Miami Heat,Miami Heat,Miami Heat,1.0,2.1,1.1,True,88.0,89.0,99.2,101.3,2024-12-26,Orlando Magic,Miami Heat,Miami Heat,Orlando Magic,1.0,1.0,0.0,False,88.0,89.0,105.2,104.2
2024-12-26,Indiana Pacers,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,6.0,15.9,9.9,True,114.0,120.0,106.5,122.4,2024-12-26,Indiana Pacers,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,6.0,13.9,7.9,True,114.0,120.0,103.9,117.8
2024-12-25,Phoenix Suns,Denver Nuggets,Phoenix Suns,Phoenix Suns,10.0,3.0,7.0,True,110.0,100.0,111.8,108.8,2024-12-25,Phoenix Suns,Denver Nuggets,Phoenix Suns,Denver Nuggets,10.0,2.0,8.0,False,110.0,100.0,126.4,128.5
2024-12-25,Golden State Warriors,Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors,2.0,5.1,3.0999999999999996,False,113.0,115.0,114.6,109.5,2024-12-25,Golden State Warriors,Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors,2.0,8.4,6.4,False,113.0,115.0,110.1,101.7
2024-12-25,Boston Celtics,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics,4.0,10.0,6.0,False,114.0,118.0,115.1,105.1,2024-12-25,Boston Celtics,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics,4.0,9.9,5.9,False,114.0,118.0,109.8,99.9
2024-12-25,Dallas Mavericks,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,6.0,3.0,3.0,True,99.0,105.0,103.6,106.6,2024-12-25,Dallas Mavericks,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,6.0,5.9,0.09999999999999964,True,99.0,105.0,101.0,107.0
2024-12-25,New York Knicks,San Antonio Spurs,New York Knicks,New York Knicks,3.0,10.8,7.800000000000001,True,117.0,114.0,119.2,108.4,2024-12-25,New York Knicks,San Antonio Spurs,New York Knicks,New York Knicks,3.0,12.1,9.1,True,117.0,114.0,122.1,110.0
2024-12-23,Golden State Warriors,Indiana Pacers,Indiana Pacers,Indiana Pacers,6.0,4.3,1.7000000000000002,True,105.0,111.0,107.3,111.7,2024-12-23,Golden State Warriors,Indiana Pacers,Indiana Pacers,Golden State Warriors,6.0,2.3,3.7,False,105.0,111.0,107.5,105.2
2024-12-23,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,Dallas Mavericks,24.0,16.6,7.399999999999999,True,132.0,108.0,119.1,102.5,2024-12-23,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,Dallas Mavericks,24.0,18.6,5.399999999999999,True,132.0,108.0,117.7,99.1
2024-12-23,Denver Nuggets,Phoenix Suns,Denver Nuggets,Denver Nuggets,27.0,16.5,10.5,True,117.0,90.0,120.2,103.7,2024-12-23,Denver Nuggets,Phoenix Suns,Denver Nuggets,Denver Nuggets,27.0,5.8,21.2,True,117.0,90.0,126.2,120.4
2024-12-23,Chicago Bulls,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,21.0,8.5,12.5,True,91.0,112.0,105.0,113.5,2024-12-23,Chicago Bulls,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,21.0,10.1,10.9,True,91.0,112.0,104.2,114.3
2024-12-23,Los Angeles Lakers,Detroit Pistons,Detroit Pistons,Detroit Pistons,3.0,6.9,3.9000000000000004,True,114.0,117.0,112.7,119.6,2024-12-23,Los Angeles Lakers,Detroit Pistons,Detroit Pistons,Detroit Pistons,3.0,9.2,6.199999999999999,True,114.0,117.0,107.7,117.0
2024-12-23,Memphis Grizzlies,Los Angeles Clippers,Los Angeles Clippers,Memphis Grizzlies,4.0,8.5,4.5,False,110.0,114.0,116.2,107.7,2024-12-23,Memphis Grizzlies,Los Angeles Clippers,Los Angeles Clippers,Memphis Grizzlies,4.0,13.5,9.5,False,110.0,114.0,120.4,106.9
2024-12-23,Oklahoma City Thunder,Washington Wizards,Oklahoma City Thunder,Oklahoma City Thunder,18.0,19.6,1.6000000000000014,True,123.0,105.0,119.6,100.0,2024-12-23,Oklahoma City Thunder,Washington Wizards,Oklahoma City Thunder,Oklahoma City Thunder,18.0,21.2,3.1999999999999993,True,123.0,105.0,108.8,87.6
2024-12-23,New York Knicks,Toronto Raptors,New York Knicks,New York Knicks,14.0,8.7,5.300000000000001,True,139.0,125.0,122.7,114.0,2024-12-23,New York Knicks,Toronto Raptors,New York Knicks,New York Knicks,14.0,11.9,2.0999999999999996,True,139.0,125.0,116.5,104.6
2024-12-23,Miami Heat,Brooklyn Nets,Miami Heat,Miami Heat,15.0,7.6,7.4,True,110.0,95.0,112.8,105.2,2024-12-23,Miami Heat,Brooklyn Nets,Miami Heat,Miami Heat,15.0,8.1,6.9,True,110.0,95.0,117.6,109.5
2024-12-23,Atlanta Hawks,Minnesota Timberwolves,Atlanta Hawks,Atlanta Hawks,13.0,3.3,9.7,True,117.0,104.0,111.5,108.2,2024-12-23,Atlanta Hawks,Minnesota Timberwolves,Atlanta Hawks,Minnesota Timberwolves,13.0,10.7,2.3000000000000007,False,117.0,104.0,106.0,116.7
2024-12-23,Philadelphia 76ers,San Antonio Spurs,Philadelphia 76ers,San Antonio Spurs,5.0,0.3,4.7,False,111.0,106.0,105.1,105.4,2024-12-23,Philadelphia 76ers,San Antonio Spurs,Philadelphia 76ers,Philadelphia 76ers,5.0,4.1,0.9000000000000004,True,111.0,106.0,109.3,105.3
2024-12-23,Orlando Magic,Boston Celtics,Orlando Magic,Boston Celtics,4.0,0.1,3.9,False,108.0,104.0,102.8,102.9,2024-12-23,Orlando Magic,Boston Celtics,Orlando Magic,Boston Celtics,4.0,7.9,3.9000000000000004,False,108.0,104.0,104.3,112.2
2024-12-23,Cleveland Cavaliers,Utah Jazz,Cleveland Cavaliers,Cleveland Cavaliers,11.0,15.0,4.0,True,124.0,113.0,123.8,108.8,2024-12-23,Cleveland Cavaliers,Utah Jazz,Cleveland Cavaliers,Cleveland Cavaliers,11.0,20.2,9.2,True,124.0,113.0,129.0,108.8
2024-12-23,Charlotte Hornets,Houston Rockets,Houston Rockets,Houston Rockets,13.0,9.6,3.4000000000000004,True,101.0,114.0,104.9,114.5,2024-12-23,Charlotte Hornets,Houston Rockets,Houston Rockets,Houston Rockets,13.0,6.6,6.4,True,101.0,114.0,105.8,112.5
2024-12-22,New Orleans Pelicans,Denver Nuggets,Denver Nuggets,Denver Nuggets,3.0,7.3,4.3,True,129.0,132.0,121.6,128.8,2024-12-22,New Orleans Pelicans,Denver Nuggets,Denver Nuggets,Denver Nuggets,3.0,12.1,9.1,True,129.0,132.0,115.6,127.6
2024-12-22,Toronto Raptors,Houston Rockets,Houston Rockets,Houston Rockets,4.0,8.5,4.5,True,110.0,114.0,111.5,120.0,2024-12-22,Toronto Raptors,Houston Rockets,Houston Rockets,Houston Rockets,4.0,10.3,6.300000000000001,True,110.0,114.0,108.8,119.1
2024-12-22,Sacramento Kings,Indiana Pacers,Indiana Pacers,Indiana Pacers,27.0,17.0,10.0,True,95.0,122.0,102.7,119.7,2024-12-22,Sacramento Kings,Indiana Pacers,Indiana Pacers,Indiana Pacers,27.0,8.7,18.3,True,95.0,122.0,112.0,120.6
2024-12-21,Milwaukee Bucks,Washington Wizards,Milwaukee Bucks,Milwaukee Bucks,11.0,12.5,1.5,True,112.0,101.0,115.9,103.4,2024-12-21,Milwaukee Bucks,Washington Wizards,Milwaukee Bucks,Milwaukee Bucks,11.0,15.9,4.9,True,112.0,101.0,120.4,104.5
2024-12-21,Phoenix Suns,Detroit Pistons,Detroit Pistons,Phoenix Suns,8.0,1.8,6.2,False,125.0,133.0,121.9,120.0,2024-12-21,Phoenix Suns,Detroit Pistons,Detroit Pistons,Phoenix Suns,8.0,3.6,4.4,False,125.0,133.0,117.7,114.1
2024-12-21,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,San Antonio Spurs,20.0,10.3,9.7,True,114.0,94.0,116.8,106.4,2024-12-21,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,San Antonio Spurs,20.0,8.8,11.2,True,114.0,94.0,117.8,109.0
2024-12-21,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,16.0,0.7,15.3,False,113.0,97.0,103.5,104.1,2024-12-21,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Dallas Mavericks,16.0,3.7,12.3,True,113.0,97.0,110.1,106.4
2024-12-21,New Orleans Pelicans,New York Knicks,New York Knicks,New York Knicks,11.0,3.7,7.3,True,93.0,104.0,103.4,107.1,2024-12-21,New Orleans Pelicans,New York Knicks,New York Knicks,New York Knicks,11.0,9.0,2.0,True,93.0,104.0,109.9,118.9
2024-12-21,Minnesota Timberwolves,Golden State Warriors,Golden State Warriors,Golden State Warriors,10.0,1.7,8.3,True,103.0,113.0,103.7,105.4,2024-12-21,Minnesota Timberwolves,Golden State Warriors,Golden State Warriors,Minnesota Timberwolves,10.0,3.5,6.5,False,103.0,113.0,107.0,103.5
2024-12-21,Chicago Bulls,Boston Celtics,Boston Celtics,Boston Celtics,25.0,11.9,13.1,True,98.0,123.0,107.1,119.0,2024-12-21,Chicago Bulls,Boston Celtics,Boston Celtics,Boston Celtics,25.0,8.2,16.8,True,98.0,123.0,115.3,123.5
2024-12-21,Brooklyn Nets,Utah Jazz,Utah Jazz,Utah Jazz,11.0,11.2,0.1999999999999993,True,94.0,105.0,97.1,108.3,2024-12-21,Brooklyn Nets,Utah Jazz,Utah Jazz,Utah Jazz,11.0,10.4,0.5999999999999996,True,94.0,105.0,117.6,127.9
2024-12-21,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,16.0,14.4,1.5999999999999996,True,112.0,128.0,113.2,127.6,2024-12-21,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,16.0,13.5,2.5,True,112.0,128.0,114.4,127.9
2024-12-21,Orlando Magic,Miami Heat,Orlando Magic,Orlando Magic,7.0,2.4,4.6,True,121.0,114.0,106.3,104.0,2024-12-21,Orlando Magic,Miami Heat,Orlando Magic,Orlando Magic,7.0,2.3,4.7,True,121.0,114.0,102.3,100.0
2024-12-21,Sacramento Kings,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,4.0,0.6,3.4,True,99.0,103.0,103.5,104.1,2024-12-21,Sacramento Kings,Los Angeles Lakers,Los Angeles Lakers,Sacramento Kings,4.0,8.8,4.800000000000001,False,99.0,103.0,114.1,105.3
2024-12-21,Cleveland Cavaliers,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,27.0,16.1,10.899999999999999,True,126.0,99.0,120.7,104.6,2024-12-21,Cleveland Cavaliers,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,27.0,10.4,16.6,True,126.0,99.0,118.5,108.0
2024-12-20,Miami Heat,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,7.0,7.4,0.40000000000000036,True,97.0,104.0,102.3,109.6,2024-12-20,Miami Heat,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,7.0,3.9,3.1,True,97.0,104.0,103.8,107.7
2024-12-20,Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,Cleveland Cavaliers,23.0,10.9,12.1,True,124.0,101.0,120.1,109.1,2024-12-20,Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,Cleveland Cavaliers,23.0,9.9,13.1,True,124.0,101.0,123.5,113.6
2024-12-20,Philadelphia 76ers,Charlotte Hornets,Philadelphia 76ers,Philadelphia 76ers,10.0,3.6,6.4,True,108.0,98.0,109.4,105.8,2024-12-20,Philadelphia 76ers,Charlotte Hornets,Philadelphia 76ers,Philadelphia 76ers,10.0,1.6,8.4,True,108.0,98.0,113.8,112.2
2024-12-19,Toronto Raptors,Brooklyn Nets,Brooklyn Nets,Toronto Raptors,7.0,4.8,2.2,False,94.0,101.0,116.7,111.9,2024-12-19,Toronto Raptors,Brooklyn Nets,Brooklyn Nets,Toronto Raptors,7.0,0.6,6.4,False,94.0,101.0,116.0,115.3
2024-12-19,Dallas Mavericks,Los Angeles Clippers,Los Angeles Clippers,Los Angeles Clippers,23.0,4.2,18.8,True,95.0,118.0,103.5,107.6,2024-12-19,Dallas Mavericks,Los Angeles Clippers,Los Angeles Clippers,Dallas Mavericks,23.0,1.6,21.4,False,95.0,118.0,110.4,108.8
2024-12-19,Sacramento Kings,Los Angeles Lakers,Los Angeles Lakers,Sacramento Kings,13.0,1.2,11.8,False,100.0,113.0,106.3,105.1,2024-12-19,Sacramento Kings,Los Angeles Lakers,Los Angeles Lakers,Sacramento Kings,13.0,10.5,2.5,False,100.0,113.0,116.2,105.7
2024-12-19,Portland Trail Blazers,Denver Nuggets,Portland Trail Blazers,Denver Nuggets,2.0,5.7,3.7,False,126.0,124.0,124.0,129.7,2024-12-19,Portland Trail Blazers,Denver Nuggets,Portland Trail Blazers,Denver Nuggets,2.0,11.0,9.0,False,126.0,124.0,118.9,129.9
2024-12-19,Minnesota Timberwolves,New York Knicks,New York Knicks,New York Knicks,26.0,12.4,13.6,True,107.0,133.0,109.6,122.0,2024-12-19,Minnesota Timberwolves,New York Knicks,New York Knicks,New York Knicks,26.0,2.9,23.1,True,107.0,133.0,100.5,103.5
2024-12-19,Phoenix Suns,Indiana Pacers,Indiana Pacers,Indiana Pacers,9.0,6.1,2.9000000000000004,True,111.0,120.0,116.4,122.5,2024-12-19,Phoenix Suns,Indiana Pacers,Indiana Pacers,Phoenix Suns,9.0,1.6,7.4,False,111.0,120.0,120.6,118.9
2024-12-19,San Antonio Spurs,Atlanta Hawks,San Antonio Spurs,San Antonio Spurs,7.0,1.8,5.2,True,133.0,126.0,122.6,120.9,2024-12-19,San Antonio Spurs,Atlanta Hawks,San Antonio Spurs,Atlanta Hawks,7.0,6.3,0.7000000000000002,False,133.0,126.0,113.8,120.1
2024-12-19,Houston Rockets,New Orleans Pelicans,Houston Rockets,Houston Rockets,20.0,22.2,2.1999999999999993,True,133.0,113.0,126.7,104.5,2024-12-19,Houston Rockets,New Orleans Pelicans,Houston Rockets,Houston Rockets,20.0,19.1,0.8999999999999986,True,133.0,113.0,118.2,99.1
2024-12-19,Boston Celtics,Chicago Bulls,Chicago Bulls,Boston Celtics,9.0,1.8,7.2,False,108.0,117.0,117.0,115.2,2024-12-19,Boston Celtics,Chicago Bulls,Chicago Bulls,Boston Celtics,9.0,9.4,0.40000000000000036,False,108.0,117.0,123.1,113.7
2024-12-19,Washington Wizards,Charlotte Hornets,Washington Wizards,Washington Wizards,9.0,3.8,5.2,True,123.0,114.0,115.2,111.4,2024-12-19,Washington Wizards,Charlotte Hornets,Washington Wizards,Charlotte Hornets,9.0,6.5,2.5,False,123.0,114.0,113.1,119.6
2024-12-19,Orlando Magic,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,6.0,5.0,1.0,True,99.0,105.0,99.3,104.3,2024-12-19,Orlando Magic,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,6.0,4.7,1.2999999999999998,True,99.0,105.0,99.9,104.6
